timestamp,open,high,low,close,volume
2025-01-27 02:00:00,3193.69,3193.7,3161.02,3189.98,126569.479
2025-01-27 02:15:00,3189.98,3194.0,3173.06,3176.88,38324.243
2025-01-27 02:30:00,3176.88,3182.66,3163.01,3179.49,42197.532
2025-01-27 02:45:00,3179.49,3180.74,3164.84,3169.46,26408.163
2025-01-27 03:00:00,3169.45,3186.44,3158.87,3186.43,44667.756
2025-01-27 03:15:00,3186.44,3198.37,3184.16,3189.76,30703.153
2025-01-27 03:30:00,3189.75,3189.76,3180.48,3184.53,21600.137
2025-01-27 03:45:00,3184.52,3186.7,3176.07,3182.11,15436.33
2025-01-27 04:00:00,3182.11,3182.11,3165.17,3166.26,22115.512
2025-01-27 04:15:00,3166.25,3171.22,3153.12,3164.39,42066.751
2025-01-27 04:30:00,3164.39,3167.78,3156.37,3164.82,24359.967
2025-01-27 04:45:00,3164.81,3166.66,3154.59,3155.73,20405.643
2025-01-27 05:00:00,3155.74,3163.36,3146.66,3148.25,44750.183
2025-01-27 05:15:00,3148.26,3159.0,3148.0,3154.25,19600.51
2025-01-27 05:30:00,3154.25,3154.48,3131.31,3139.62,78160.288
2025-01-27 05:45:00,3139.62,3140.75,3112.77,3139.76,111059.39
2025-01-27 06:00:00,3139.76,3148.91,3124.27,3125.28,43041.578
2025-01-27 06:15:00,3125.28,3125.92,3101.11,3116.01,94266.191
2025-01-27 06:30:00,3116.01,3118.88,3084.26,3093.54,124931.326
2025-01-27 06:45:00,3093.56,3104.16,3077.05,3082.75,109642.032
2025-01-27 07:00:00,3082.75,3090.75,3076.71,3082.49,58123.846
2025-01-27 07:15:00,3082.49,3084.87,3020.17,3025.95,254523.912
2025-01-27 07:30:00,3025.95,3080.0,3025.66,3076.2,142710.561
2025-01-27 07:45:00,3076.2,3082.0,3063.56,3069.13,59161.986
2025-01-27 08:00:00,3069.12,3070.98,3050.47,3065.22,65823.638
2025-01-27 08:15:00,3065.22,3071.87,3052.0,3060.22,37739.564
2025-01-27 08:30:00,3060.22,3060.22,3036.3,3040.73,59420.021
2025-01-27 08:45:00,3040.73,3064.43,3038.78,3064.2,39577.741
2025-01-27 09:00:00,3064.2,3089.0,3060.54,3077.24,56388.937
2025-01-27 09:15:00,3077.24,3085.76,3058.13,3059.1,35276.589
2025-01-27 09:30:00,3059.11,3078.14,3056.92,3068.81,29924.959
2025-01-27 09:45:00,3068.82,3083.8,3064.82,3079.48,27673.011
2025-01-27 10:00:00,3079.49,3080.18,3066.29,3069.53,21882.617
2025-01-27 10:15:00,3069.52,3073.8,3058.68,3061.68,23590.749
2025-01-27 10:30:00,3061.67,3064.2,3041.06,3048.34,53496.856
2025-01-27 10:45:00,3048.34,3054.34,3032.4,3037.11,45663.615
2025-01-27 11:00:00,3037.1,3057.0,3036.29,3050.61,31955.148
2025-01-27 11:15:00,3050.61,3070.0,3047.14,3065.57,32415.199
2025-01-27 11:30:00,3065.56,3074.28,3060.65,3062.61,27074.701
2025-01-27 11:45:00,3062.6,3067.0,3057.0,3057.48,21584.739
2025-01-27 12:00:00,3057.49,3072.66,3055.16,3060.9,30542.809
2025-01-27 12:15:00,3060.91,3063.39,3051.96,3058.11,23676.592
2025-01-27 12:30:00,3058.11,3082.59,3054.04,3082.59,44885.783
2025-01-27 12:45:00,3082.59,3121.96,3079.17,3101.52,134509.849
2025-01-27 13:00:00,3101.52,3133.28,3093.42,3131.54,103699.635
2025-01-27 13:15:00,3131.54,3133.28,3107.45,3117.18,69173.091
2025-01-27 13:30:00,3117.18,3125.47,3107.04,3109.05,40088.494
2025-01-27 13:45:00,3109.04,3115.61,3085.21,3097.85,75614.098
2025-01-27 14:00:00,3097.85,3104.79,3081.6,3084.48,49546.02
2025-01-27 14:15:00,3084.48,3105.0,3084.48,3102.29,34336.417
2025-01-27 14:30:00,3102.28,3127.61,3091.19,3123.04,80736.653
2025-01-27 14:45:00,3123.03,3145.0,3118.49,3135.78,87940.499
2025-01-27 15:00:00,3135.77,3141.3,3123.3,3126.72,50056.667
2025-01-27 15:15:00,3126.72,3143.5,3110.47,3138.81,60342.094
2025-01-27 15:30:00,3138.81,3150.81,3131.33,3143.38,48783.119
2025-01-27 15:45:00,3143.37,3149.77,3128.34,3132.04,24440.321
2025-01-27 16:00:00,3132.04,3132.04,3113.0,3121.0,46293.244
2025-01-27 16:15:00,3120.99,3128.99,3113.25,3117.19,25681.998
2025-01-27 16:30:00,3117.19,3117.19,3080.03,3089.68,111247.56
2025-01-27 16:45:00,3089.68,3104.03,3074.03,3083.01,68127.918
2025-01-27 17:00:00,3083.01,3098.36,3075.0,3088.99,39673.87
2025-01-27 17:15:00,3088.98,3091.12,3064.92,3085.71,45828.671
2025-01-27 17:30:00,3085.7,3095.87,3077.7,3088.27,27399.741
2025-01-27 17:45:00,3088.27,3092.13,3064.83,3071.53,29924.487
2025-01-27 18:00:00,3071.52,3082.7,3070.6,3078.99,17057.57
2025-01-27 18:15:00,3078.95,3087.8,3066.08,3067.62,23971.356
2025-01-27 18:30:00,3067.62,3078.0,3056.25,3059.83,33389.078
2025-01-27 18:45:00,3059.83,3065.35,3043.53,3053.68,54577.866
2025-01-27 19:00:00,3053.74,3072.77,3053.74,3062.41,36589.774
2025-01-27 19:15:00,3062.41,3075.83,3057.62,3073.75,27618.854
2025-01-27 19:30:00,3073.76,3081.36,3066.86,3075.54,21100.53
2025-01-27 19:45:00,3075.52,3078.68,3063.74,3074.88,18624.983
2025-01-27 20:00:00,3074.87,3084.61,3071.78,3080.29,19264.881
2025-01-27 20:15:00,3080.28,3106.05,3076.0,3098.9,35805.336
2025-01-27 20:30:00,3098.91,3123.98,3098.91,3120.5,50473.659
2025-01-27 20:45:00,3120.49,3147.99,3118.99,3143.99,75424.799
2025-01-27 21:00:00,3143.98,3188.49,3141.14,3187.7,97499.228
2025-01-27 21:15:00,3187.97,3238.0,3176.64,3179.61,167639.844
2025-01-27 21:30:00,3179.61,3182.94,3145.2,3152.69,66277.52
2025-01-27 21:45:00,3152.7,3166.68,3148.49,3158.15,38077.227
2025-01-27 22:00:00,3158.16,3172.29,3155.01,3163.34,30852.554
2025-01-27 22:15:00,3163.33,3165.15,3145.0,3154.76,32286.665
2025-01-27 22:30:00,3154.76,3170.0,3154.76,3169.6,17167.951
2025-01-27 22:45:00,3169.6,3180.0,3168.5,3169.42,19220.449
2025-01-27 23:00:00,3169.44,3179.43,3168.87,3171.7,16626.742
2025-01-27 23:15:00,3171.69,3174.0,3158.29,3162.08,26722.028
2025-01-27 23:30:00,3162.08,3169.0,3161.84,3165.39,8314.026
2025-01-27 23:45:00,3165.4,3181.99,3165.32,3180.99,18462.866
2025-01-28 00:00:00,3181.0,3203.15,3178.81,3187.93,46199.563
2025-01-28 00:15:00,3187.93,3189.25,3176.33,3177.13,18881.031
2025-01-28 00:30:00,3177.13,3181.4,3170.3,3177.37,14869.18
2025-01-28 00:45:00,3177.38,3178.21,3163.0,3166.21,16684.141
2025-01-28 01:00:00,3166.22,3169.85,3158.3,3164.36,13284.244
2025-01-28 01:15:00,3164.36,3169.39,3151.38,3152.78,20100.546
2025-01-28 01:30:00,3152.78,3163.17,3150.26,3156.73,19298.5
2025-01-28 01:45:00,3156.72,3175.56,3154.24,3165.03,21492.487
2025-01-28 02:00:00,3165.03,3179.82,3163.86,3177.11,12432.74
2025-01-28 02:15:00,3177.11,3194.8,3175.01,3186.9,21382.501
2025-01-28 02:30:00,3186.9,3194.58,3181.65,3191.49,15712.142
2025-01-28 02:45:00,3191.48,3198.42,3182.92,3191.61,24421.922
2025-01-28 03:00:00,3191.6,3193.72,3173.9,3183.96,29523.864
2025-01-28 03:15:00,3183.96,3201.32,3179.36,3197.46,30804.271
2025-01-28 03:30:00,3197.45,3217.0,3194.22,3214.51,43883.696
2025-01-28 03:45:00,3214.51,3216.75,3199.36,3201.47,31901.326
2025-01-28 04:00:00,3201.47,3206.55,3197.5,3197.87,17350.465
2025-01-28 04:15:00,3197.87,3207.84,3196.1,3201.41,22675.257
2025-01-28 04:30:00,3201.42,3221.98,3201.08,3215.3,46047.055
2025-01-28 04:45:00,3215.29,3217.22,3208.02,3210.96,18364.734
2025-01-28 05:00:00,3210.97,3218.74,3210.25,3213.86,13815.904
2025-01-28 05:15:00,3213.86,3216.56,3207.18,3213.79,14467.773
2025-01-28 05:30:00,3213.79,3220.0,3211.09,3214.29,13522.158
2025-01-28 05:45:00,3214.3,3220.86,3207.56,3211.68,13386.402
2025-01-28 06:00:00,3211.68,3214.2,3203.5,3204.49,14249.699
2025-01-28 06:15:00,3204.5,3208.24,3202.0,3206.36,11428.958
2025-01-28 06:30:00,3206.37,3210.7,3190.03,3193.59,24612.875
2025-01-28 06:45:00,3193.58,3201.43,3192.0,3193.38,10876.943
2025-01-28 07:00:00,3193.38,3205.08,3187.51,3202.56,17680.622
2025-01-28 07:15:00,3202.55,3214.71,3201.77,3208.01,15300.161
2025-01-28 07:30:00,3208.0,3208.9,3198.94,3200.47,12072.301
2025-01-28 07:45:00,3200.46,3201.61,3191.12,3194.62,17141.324
2025-01-28 08:00:00,3194.63,3196.51,3181.86,3191.18,34473.919
2025-01-28 08:15:00,3191.18,3204.3,3190.12,3196.69,26570.991
2025-01-28 08:30:00,3196.68,3200.0,3186.63,3198.51,29595.795
2025-01-28 08:45:00,3198.51,3198.76,3190.31,3197.31,9486.715
2025-01-28 09:00:00,3197.3,3200.58,3191.71,3197.99,12200.269
2025-01-28 09:15:00,3197.98,3199.7,3183.28,3183.99,14065.385
2025-01-28 09:30:00,3183.99,3192.54,3183.9,3189.69,9582.285
2025-01-28 09:45:00,3189.68,3197.54,3183.0,3195.71,11723.761
2025-01-28 10:00:00,3195.71,3197.37,3189.34,3195.01,7411.474
2025-01-28 10:15:00,3195.02,3206.71,3195.02,3200.83,20338.188
2025-01-28 10:30:00,3200.83,3201.48,3191.44,3193.29,11223.1
2025-01-28 10:45:00,3193.29,3196.6,3187.79,3192.93,10766.065
2025-01-28 11:00:00,3192.93,3199.56,3191.41,3195.53,8264.463
2025-01-28 11:15:00,3195.52,3197.9,3185.09,3187.29,10381.491
2025-01-28 11:30:00,3187.3,3188.25,3175.0,3184.19,22911.115
2025-01-28 11:45:00,3184.19,3190.06,3183.18,3185.21,8042.673
2025-01-28 12:00:00,3185.21,3194.75,3180.65,3186.72,14831.365
2025-01-28 12:15:00,3186.73,3189.13,3178.22,3181.65,12488.243
2025-01-28 12:30:00,3181.65,3181.65,3170.0,3175.49,25798.2
2025-01-28 12:45:00,3175.49,3175.65,3164.6,3173.78,22225.175
2025-01-28 13:00:00,3173.78,3184.0,3169.73,3182.69,16500.813
2025-01-28 13:15:00,3182.68,3188.41,3178.08,3186.2,10819.22
2025-01-28 13:30:00,3186.2,3186.31,3172.7,3175.79,12039.735
2025-01-28 13:45:00,3175.78,3180.29,3168.78,3174.14,10279.98
2025-01-28 14:00:00,3174.15,3174.47,3154.28,3160.35,41975.356
2025-01-28 14:15:00,3160.35,3173.69,3157.17,3170.63,26532.101
2025-01-28 14:30:00,3170.64,3179.83,3158.41,3161.85,49621.985
2025-01-28 14:45:00,3161.85,3177.9,3156.68,3171.27,37246.961
2025-01-28 15:00:00,3171.3,3196.71,3169.61,3178.33,51878.979
2025-01-28 15:15:00,3178.33,3197.5,3173.0,3194.4,33071.675
2025-01-28 15:30:00,3194.4,3215.79,3187.5,3188.81,53304.672
2025-01-28 15:45:00,3188.8,3194.33,3171.59,3180.15,41850.492
2025-01-28 16:00:00,3180.15,3181.81,3162.15,3166.98,37626.247
2025-01-28 16:15:00,3166.98,3171.67,3153.11,3159.62,32564.606
2025-01-28 16:30:00,3159.62,3165.0,3151.3,3160.15,37187.396
2025-01-28 16:45:00,3160.15,3166.12,3130.58,3149.41,67990.737
2025-01-28 17:00:00,3149.41,3180.0,3149.05,3177.56,52245.443
2025-01-28 17:15:00,3177.55,3181.61,3168.18,3173.27,34073.327
2025-01-28 17:30:00,3173.27,3178.38,3157.23,3160.55,23840.278
2025-01-28 17:45:00,3160.56,3172.51,3155.42,3166.11,23212.91
2025-01-28 18:00:00,3166.11,3173.56,3160.62,3170.8,18830.073
2025-01-28 18:15:00,3170.8,3176.96,3161.63,3162.87,10989.81
2025-01-28 18:30:00,3162.87,3165.99,3145.27,3149.67,29162.738
2025-01-28 18:45:00,3149.67,3150.73,3139.07,3142.6,25138.554
2025-01-28 19:00:00,3142.6,3145.04,3120.1,3126.09,60177.029
2025-01-28 19:15:00,3126.09,3142.63,3123.48,3140.69,26816.541
2025-01-28 19:30:00,3140.69,3143.73,3132.94,3140.1,11823.061
2025-01-28 19:45:00,3140.09,3149.32,3138.06,3146.55,25502.614
2025-01-28 20:00:00,3146.54,3154.34,3139.17,3150.93,26554.304
2025-01-28 20:15:00,3150.94,3151.11,3132.3,3132.7,21297.935
2025-01-28 20:30:00,3132.71,3134.25,3122.21,3126.77,30613.832
2025-01-28 20:45:00,3126.77,3127.11,3091.57,3094.31,89101.756
2025-01-28 21:00:00,3094.3,3112.41,3092.64,3106.17,36934.754
2025-01-28 21:15:00,3106.17,3113.97,3094.14,3099.0,36234.539
2025-01-28 21:30:00,3099.01,3099.63,3065.01,3070.98,79260.229
2025-01-28 21:45:00,3070.97,3080.87,3051.27,3052.38,59007.531
2025-01-28 22:00:00,3052.37,3069.51,3038.0,3069.11,99907.509
2025-01-28 22:15:00,3069.11,3085.87,3062.3,3066.84,60781.826
2025-01-28 22:30:00,3066.84,3081.09,3060.33,3079.52,20775.383
2025-01-28 22:45:00,3079.62,3090.0,3073.15,3083.0,23184.912
2025-01-28 23:00:00,3082.99,3095.81,3075.03,3079.89,33158.213
2025-01-28 23:15:00,3079.9,3081.12,3060.81,3064.92,32954.966
2025-01-28 23:30:00,3064.91,3068.97,3052.38,3068.23,34595.656
2025-01-28 23:45:00,3068.24,3080.14,3067.7,3075.96,18661.404
2025-01-29 00:00:00,3075.96,3104.39,3075.18,3102.76,35147.908
2025-01-29 00:15:00,3102.76,3102.76,3091.91,3093.51,24794.952
2025-01-29 00:30:00,3093.52,3106.0,3088.36,3105.63,21170.147
2025-01-29 00:45:00,3105.63,3116.78,3103.27,3108.91,34535.12
2025-01-29 01:00:00,3108.91,3119.0,3108.13,3108.59,20042.587
2025-01-29 01:15:00,3108.59,3113.43,3101.01,3103.59,16578.577
2025-01-29 01:30:00,3103.57,3112.41,3097.45,3109.91,15065.839
2025-01-29 01:45:00,3109.91,3115.7,3106.75,3109.31,9799.011
2025-01-29 02:00:00,3109.3,3128.35,3108.7,3121.0,34035.732
2025-01-29 02:15:00,3120.99,3121.56,3108.66,3114.3,17889.985
2025-01-29 02:30:00,3114.3,3119.75,3112.0,3114.49,8109.156
2025-01-29 02:45:00,3114.49,3114.98,3108.58,3112.81,10247.604
2025-01-29 03:00:00,3112.81,3122.92,3106.65,3111.68,15294.431
2025-01-29 03:15:00,3111.68,3115.3,3109.4,3115.23,8572.956
2025-01-29 03:30:00,3115.22,3127.41,3109.79,3119.75,14215.16
2025-01-29 03:45:00,3119.76,3131.71,3114.73,3129.1,17186.36
2025-01-29 04:00:00,3129.1,3134.37,3123.07,3129.06,17645.956
2025-01-29 04:15:00,3129.07,3137.27,3129.06,3136.67,15620.913
2025-01-29 04:30:00,3136.67,3138.88,3123.95,3125.34,20163.671
2025-01-29 04:45:00,3125.34,3128.2,3121.35,3122.82,10655.531
2025-01-29 05:00:00,3122.82,3133.78,3120.91,3124.99,15226.887
2025-01-29 05:15:00,3125.0,3128.55,3123.07,3123.96,9864.093
2025-01-29 05:30:00,3124.0,3126.67,3115.0,3118.1,22584.293
2025-01-29 05:45:00,3118.09,3129.79,3116.33,3129.79,8791.338
2025-01-29 06:00:00,3129.79,3136.67,3127.18,3134.94,15649.246
2025-01-29 06:15:00,3134.94,3144.95,3132.96,3139.6,23030.188
2025-01-29 06:30:00,3139.6,3148.96,3139.34,3141.52,27492.269
2025-01-29 06:45:00,3141.51,3145.88,3138.55,3145.87,9140.348
2025-01-29 07:00:00,3145.88,3145.99,3137.4,3138.91,10481.683
2025-01-29 07:15:00,3138.91,3145.9,3137.66,3144.89,10265.548
2025-01-29 07:30:00,3144.9,3156.52,3142.96,3149.09,38269.792
2025-01-29 07:45:00,3149.09,3158.79,3148.75,3155.64,9319.985
2025-01-29 08:00:00,3155.65,3163.39,3153.19,3155.04,17995.101
2025-01-29 08:15:00,3155.04,3155.33,3146.8,3152.6,18112.016
2025-01-29 08:30:00,3152.6,3155.54,3145.93,3147.83,12798.342
2025-01-29 08:45:00,3147.83,3150.0,3142.2,3146.4,11992.166
2025-01-29 09:00:00,3146.39,3147.34,3134.25,3139.03,25831.237
2025-01-29 09:15:00,3139.03,3139.03,3121.42,3124.88,35872.327
2025-01-29 09:30:00,3124.89,3134.76,3124.88,3134.75,13041.18
2025-01-29 09:45:00,3134.76,3135.49,3127.0,3129.28,10699.459
2025-01-29 10:00:00,3129.28,3132.32,3117.53,3128.33,26170.162
2025-01-29 10:15:00,3128.34,3138.91,3125.57,3134.99,13942.209
2025-01-29 10:30:00,3134.99,3142.27,3134.36,3134.94,8962.522
2025-01-29 10:45:00,3134.94,3136.79,3131.07,3136.48,9193.252
2025-01-29 11:00:00,3136.49,3139.55,3132.21,3137.55,10722.572
2025-01-29 11:15:00,3137.54,3140.68,3134.16,3136.33,6415.912
2025-01-29 11:30:00,3136.33,3142.48,3135.0,3140.13,13792.803
2025-01-29 11:45:00,3140.13,3141.63,3130.32,3133.63,16351.136
2025-01-29 12:00:00,3133.64,3137.63,3130.0,3136.57,9309.261
2025-01-29 12:15:00,3136.57,3138.95,3122.22,3123.85,30507.46
2025-01-29 12:30:00,3123.85,3126.76,3111.3,3117.16,37879.251
2025-01-29 12:45:00,3117.17,3119.9,3113.63,3117.67,14006.72
2025-01-29 13:00:00,3117.68,3120.96,3098.81,3109.53,51331.02
2025-01-29 13:15:00,3109.52,3109.7,3087.45,3092.61,48536.031
2025-01-29 13:30:00,3092.6,3106.21,3090.0,3103.04,28169.464
2025-01-29 13:45:00,3103.04,3107.16,3092.48,3100.76,24913.522
2025-01-29 14:00:00,3100.76,3105.56,3095.87,3105.06,16150.843
2025-01-29 14:15:00,3105.07,3114.79,3100.11,3111.68,37295.38
2025-01-29 14:30:00,3111.67,3115.39,3084.0,3098.51,61140.56
2025-01-29 14:45:00,3098.52,3101.66,3078.93,3095.28,47349.202
2025-01-29 15:00:00,3095.29,3118.19,3092.64,3110.11,35602.724
2025-01-29 15:15:00,3110.11,3111.75,3092.87,3097.84,24090.689
2025-01-29 15:30:00,3097.84,3104.36,3095.63,3097.42,16114.829
2025-01-29 15:45:00,3097.42,3109.22,3093.72,3099.69,23703.01
2025-01-29 16:00:00,3099.68,3104.0,3083.51,3090.52,25350.431
2025-01-29 16:15:00,3090.5,3094.81,3070.19,3089.84,48697.997
2025-01-29 16:30:00,3089.84,3098.98,3083.08,3085.95,18149.983
2025-01-29 16:45:00,3085.95,3091.25,3078.78,3084.9,15205.126
2025-01-29 17:00:00,3084.89,3101.9,3083.25,3101.27,22133.962
2025-01-29 17:15:00,3101.27,3123.36,3101.0,3118.57,39934.154
2025-01-29 17:30:00,3118.56,3131.39,3113.22,3119.76,34182.762
2025-01-29 17:45:00,3119.75,3124.55,3108.32,3110.26,20076.273
2025-01-29 18:00:00,3110.28,3114.2,3087.54,3105.7,46864.627
2025-01-29 18:15:00,3105.7,3111.7,3094.82,3110.41,18017.315
2025-01-29 18:30:00,3110.41,3119.3,3108.17,3111.79,16374.205
2025-01-29 18:45:00,3111.78,3134.15,3111.06,3126.57,34210.096
2025-01-29 19:00:00,3126.56,3126.57,3066.28,3088.88,148664.584
2025-01-29 19:15:00,3088.88,3089.2,3052.88,3057.8,78334.681
2025-01-29 19:30:00,3057.79,3153.92,3055.0,3133.65,212534.571
2025-01-29 19:45:00,3133.65,3151.81,3115.01,3125.08,105651.825
2025-01-29 20:00:00,3125.08,3128.78,3088.74,3111.59,94297.201
2025-01-29 20:15:00,3111.59,3180.93,3097.02,3161.48,118102.434
2025-01-29 20:30:00,3161.48,3171.8,3125.85,3132.47,86876.632
2025-01-29 20:45:00,3132.47,3146.09,3125.55,3134.6,37893.449
2025-01-29 21:00:00,3134.6,3140.18,3112.0,3125.11,59420.537
2025-01-29 21:15:00,3125.11,3149.32,3120.0,3148.44,38317.392
2025-01-29 21:30:00,3148.45,3162.34,3141.01,3142.3,41386.517
2025-01-29 21:45:00,3142.29,3150.0,3136.0,3138.97,23401.328
2025-01-29 22:00:00,3138.97,3141.26,3122.99,3131.95,29723.545
2025-01-29 22:15:00,3131.96,3142.83,3122.65,3139.99,18783.194
2025-01-29 22:30:00,3140.0,3157.58,3139.91,3141.68,25286.648
2025-01-29 22:45:00,3141.68,3144.87,3130.0,3130.57,7458.421
2025-01-29 23:00:00,3130.57,3139.5,3127.27,3137.05,18367.879
2025-01-29 23:15:00,3137.04,3147.31,3125.33,3134.03,18190.871
2025-01-29 23:30:00,3134.04,3134.1,3118.0,3119.67,14478.761
2025-01-29 23:45:00,3119.66,3120.97,3108.02,3112.55,22219.58
2025-01-30 00:00:00,3112.54,3115.6,3100.05,3102.94,30139.491
2025-01-30 00:15:00,3102.93,3108.56,3097.0,3100.45,17554.38
2025-01-30 00:30:00,3100.45,3112.97,3089.0,3110.41,33510.44
2025-01-30 00:45:00,3110.41,3125.84,3109.48,3122.92,20538.529
2025-01-30 01:00:00,3122.93,3131.68,3119.15,3131.56,16979.753
2025-01-30 01:15:00,3131.56,3147.82,3131.55,3141.9,35557.908
2025-01-30 01:30:00,3141.89,3154.43,3133.22,3143.62,41325.89
2025-01-30 01:45:00,3143.62,3145.18,3133.57,3136.99,13484.623
2025-01-30 02:00:00,3137.0,3144.64,3126.73,3143.34,28933.028
2025-01-30 02:15:00,3143.34,3148.29,3137.18,3147.16,14960.5
2025-01-30 02:30:00,3147.17,3152.0,3143.87,3145.67,16977.531
2025-01-30 02:45:00,3145.67,3154.27,3141.5,3154.27,11241.676
2025-01-30 03:00:00,3154.27,3172.88,3152.34,3171.06,31498.656
2025-01-30 03:15:00,3171.06,3172.0,3161.28,3167.08,13667.325
2025-01-30 03:30:00,3167.08,3173.9,3160.75,3173.03,18786.114
2025-01-30 03:45:00,3173.03,3202.68,3170.01,3200.3,87013.319
2025-01-30 04:00:00,3200.29,3214.85,3191.17,3195.72,61538.145
2025-01-30 04:15:00,3195.72,3211.79,3192.6,3202.44,28964.716
2025-01-30 04:30:00,3202.45,3204.1,3186.2,3195.01,30766.507
2025-01-30 04:45:00,3195.0,3201.68,3187.58,3196.05,25045.114
2025-01-30 05:00:00,3196.07,3197.86,3187.21,3187.87,17080.001
2025-01-30 05:15:00,3187.87,3194.41,3182.12,3185.25,18618.041
2025-01-30 05:30:00,3185.24,3188.23,3181.39,3187.68,11216.986
2025-01-30 05:45:00,3187.68,3194.36,3184.0,3193.76,13401.289
2025-01-30 06:00:00,3193.77,3206.54,3190.16,3196.61,24172.75
2025-01-30 06:15:00,3196.61,3200.7,3192.37,3193.34,10827.183
2025-01-30 06:30:00,3193.35,3195.86,3188.23,3188.23,11108.709
2025-01-30 06:45:00,3188.24,3190.74,3183.32,3185.1,10893.171
2025-01-30 07:00:00,3185.11,3194.08,3179.35,3180.52,27362.536
2025-01-30 07:15:00,3180.53,3191.0,3180.52,3185.61,14462.763
2025-01-30 07:30:00,3185.6,3186.0,3177.0,3180.54,25077.563
2025-01-30 07:45:00,3180.54,3190.42,3179.78,3189.54,8713.479
2025-01-30 08:00:00,3189.55,3196.4,3180.11,3181.39,13159.286
2025-01-30 08:15:00,3181.38,3193.0,3180.0,3191.08,18553.926
2025-01-30 08:30:00,3191.06,3192.96,3185.29,3190.33,7309.6
2025-01-30 08:45:00,3190.33,3210.5,3189.15,3203.84,36450.696
2025-01-30 09:00:00,3203.84,3212.37,3199.07,3205.86,24677.35
2025-01-30 09:15:00,3205.85,3215.78,3203.45,3207.86,21936.641
2025-01-30 09:30:00,3207.85,3220.0,3205.1,3215.07,31469.441
2025-01-30 09:45:00,3215.07,3228.99,3211.45,3220.33,38483.613
2025-01-30 10:00:00,3220.33,3221.88,3210.55,3211.67,21109.41
2025-01-30 10:15:00,3211.67,3215.0,3206.9,3208.97,12480.404
2025-01-30 10:30:00,3208.97,3214.27,3206.15,3209.05,9587.302
2025-01-30 10:45:00,3209.04,3218.72,3208.51,3218.0,10477.578
2025-01-30 11:00:00,3218.0,3219.67,3213.61,3213.61,18958.33
2025-01-30 11:15:00,3213.61,3224.98,3212.88,3219.74,17012.618
2025-01-30 11:30:00,3219.73,3224.46,3217.21,3217.21,11168.743
2025-01-30 11:45:00,3217.21,3226.57,3215.66,3221.16,11550.497
2025-01-30 12:00:00,3221.16,3223.1,3211.81,3212.99,13692.083
2025-01-30 12:15:00,3212.99,3215.77,3207.86,3214.74,19816.19
2025-01-30 12:30:00,3214.73,3220.62,3211.8,3213.81,13510.122
2025-01-30 12:45:00,3213.81,3220.48,3212.52,3218.57,9332.126
2025-01-30 13:00:00,3218.57,3238.37,3214.27,3234.89,34975.381
2025-01-30 13:15:00,3234.89,3261.66,3234.88,3260.57,109118.66
2025-01-30 13:30:00,3260.56,3277.5,3242.13,3250.51,83493.16
2025-01-30 13:45:00,3250.51,3263.35,3242.77,3261.73,27244.158
2025-01-30 14:00:00,3261.73,3268.61,3249.29,3263.74,57424.02
2025-01-30 14:15:00,3263.79,3268.0,3243.99,3252.33,77572.086
2025-01-30 14:30:00,3252.33,3254.48,3238.03,3251.76,47403.472
2025-01-30 14:45:00,3251.76,3279.99,3251.36,3269.61,82785.104
2025-01-30 15:00:00,3269.6,3274.75,3258.0,3268.05,40189.296
2025-01-30 15:15:00,3268.04,3268.74,3246.15,3250.55,41722.516
2025-01-30 15:30:00,3250.55,3272.91,3248.85,3264.59,34330.474
2025-01-30 15:45:00,3264.6,3276.33,3252.81,3254.39,27714.323
2025-01-30 16:00:00,3254.4,3261.93,3249.05,3250.88,27330.581
2025-01-30 16:15:00,3250.89,3271.85,3246.04,3266.07,30021.119
2025-01-30 16:30:00,3266.08,3268.42,3258.5,3261.8,16640.995
2025-01-30 16:45:00,3261.79,3278.65,3259.9,3277.48,27541.401
2025-01-30 17:00:00,3277.47,3277.52,3264.3,3273.47,21943.205
2025-01-30 17:15:00,3273.48,3282.6,3265.64,3266.06,30972.551
2025-01-30 17:30:00,3266.07,3271.0,3255.58,3257.98,39197.856
2025-01-30 17:45:00,3257.99,3273.0,3256.0,3271.22,14519.937
2025-01-30 18:00:00,3271.22,3275.77,3265.0,3270.02,17659.374
2025-01-30 18:15:00,3270.03,3272.95,3252.83,3260.11,28049.022
2025-01-30 18:30:00,3260.11,3274.36,3256.72,3270.04,21265.732
2025-01-30 18:45:00,3270.03,3271.72,3263.5,3268.89,10161.812
2025-01-30 19:00:00,3268.9,3274.8,3263.23,3273.11,12872.707
2025-01-30 19:15:00,3273.11,3273.93,3261.75,3267.92,16565.48
2025-01-30 19:30:00,3267.9,3267.9,3254.08,3259.39,15086.17
2025-01-30 19:45:00,3259.38,3271.82,3258.82,3270.07,10669.19
2025-01-30 20:00:00,3270.08,3271.83,3260.71,3264.7,11294.501
2025-01-30 20:15:00,3264.7,3269.96,3255.77,3256.63,16318.761
2025-01-30 20:30:00,3256.64,3257.27,3225.25,3229.79,83129.2
2025-01-30 20:45:00,3229.8,3248.0,3227.47,3230.0,51297.5
2025-01-30 21:00:00,3229.96,3239.54,3229.95,3236.23,24673.881
2025-01-30 21:15:00,3236.23,3242.98,3234.7,3239.36,10934.703
2025-01-30 21:30:00,3239.36,3247.44,3236.5,3243.47,16113.092
2025-01-30 21:45:00,3243.47,3244.31,3232.89,3243.24,13151.869
